,accessRights,associatedReferences,basisOfRecord,bibliographicCitation,catalogNumber,class,classKey,collectionCode,collectionID,continent,coordinateUncertaintyInMeters,country,countryCode,county,crawlId,datasetKey,datasetName,dateIdentified,day,decimalLatitude,decimalLongitude,dynamicProperties,elevation,elevationAccuracy,endDayOfYear,epoch,eventDate,extensions,facts,family,familyKey,fieldNotes,gbifID,genericName,genus,genusKey,geodeticDatum,georeferenceProtocol,georeferenceRemarks,georeferenceSources,higherClassification,higherGeography,identifiedBy,identifier,identifiers,individualCount,infraspecificEpithet,institutionCode,institutionID,issues,key,kingdom,kingdomKey,language,lastCrawled,lastInterpreted,lastParsed,license,lifeStage,locality,locationAccordingTo,locationRemarks,media,modified,month,nomenclaturalCode,occurrenceID,occurrenceRemarks,order,orderKey,ownerInstitutionCode,parentNameUsage,phylum,phylumKey,preparations,previousIdentifications,protocol,publishingCountry,publishingOrgKey,recordedBy,references,relations,rightsHolder,samplingProtocol,scientificName,scientificNameID,sex,source,species,speciesKey,specificEpithet,startDayOfYear,stateProvince,taxonKey,taxonRank,taxonRemarks,type,typeStatus,verbatimEventDate,vernacularName,year
0,,,PRESERVED_SPECIMEN,,450544,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,10.0,49.883,-97.15,,,,,1900,1900-06-10T00:00:00.000+0000,{},[],Apidae,4334,,42590607,Bombus,Bombus,1340278,WGS84,,,,,,,42590607,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42590607,Animalia,1,,2018-02-28T20:29:55.243+0000,2018-02-28T22:03:55.567+0000,2018-02-28T20:29:55.369+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Winnipeg,,,,,6.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,J.B.Wallis,,[],,,"Bombus borealis Kirby, 1837",,,,Bombus borealis,1340373.0,borealis,,Manitoba,1340373,SPECIES,,,,,,1900
1,,,PRESERVED_SPECIMEN,,454796,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,1.0,45.417,-75.7,,,,,1900,1900-06-01T00:00:00.000+0000,{},[],Apidae,4334,,42597959,Bombus,Bombus,1340278,WGS84,,,,,,,42597959,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42597959,Animalia,1,,2018-02-28T20:30:11.669+0000,2018-02-28T22:03:58.854+0000,2018-02-28T20:30:11.694+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Ottawa,,,,,6.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,J.Fletcher,,[],,,"Bombus fervidus (Fabricius, 1798)",,,,Bombus fervidus,1340478.0,fervidus,,Ontario,1340478,SPECIES,,,,,,1900
2,,,PRESERVED_SPECIMEN,,465984,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,21.0,45.2666,-66.0333,,,,,1900,1900-07-21T00:00:00.000+0000,{},[],Apidae,4334,,239150585,Bombus,Bombus,1340278,WGS84,,,,,,,239150585,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],239150585,Animalia,1,,2018-02-28T20:31:52.421+0000,2018-02-28T22:04:24.122+0000,2018-02-28T20:31:52.437+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,St. John,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,A.G.Leavitt,,[],,,"Bombus vagans Smith, 1854",,,,Bombus vagans,1340472.0,vagans,,New Brunswick,1340472,SPECIES,,,,,,1900
3,,,PRESERVED_SPECIMEN,,451340,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,2.0,49.683,-124.933,,,,,1900,1901-08-02T00:00:00.000+0000,{},[],Apidae,4334,,42595801,Bombus,Bombus,1340278,WGS84,,,,,,,42595801,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42595801,Animalia,1,,2018-02-28T20:30:07.063+0000,2018-02-28T22:03:58.329+0000,2018-02-28T20:30:07.084+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Comox,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus fervidus (Fabricius, 1798)",,,,Bombus fervidus,1340478.0,fervidus,,British Columbia,1340478,SPECIES,,,,,,1901
4,,,PRESERVED_SPECIMEN,,449881,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,3.0,49.583,-124.883,,,,,1900,1901-08-03T00:00:00.000+0000,{},[],Apidae,4334,,42587858,Bombus,Bombus,1340278,WGS84,,,,,,,42587858,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42587858,Animalia,1,,2018-02-28T20:29:49.881+0000,2018-02-28T22:03:53.877+0000,2018-02-28T20:29:49.894+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Union,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus bifarius Cresson, 1878",,,,Bombus bifarius,1340393.0,bifarius,,British Columbia,1340393,SPECIES,,,,,,1901
5,,,PRESERVED_SPECIMEN,,449872,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,2.0,49.683,-124.933,,,,,1900,1901-08-02T00:00:00.000+0000,{},[],Apidae,4334,,42587818,Bombus,Bombus,1340278,WGS84,,,,,,,42587818,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42587818,Animalia,1,,2018-02-28T20:29:49.855+0000,2018-02-28T22:03:53.789+0000,2018-02-28T20:29:49.861+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Comox,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus bifarius Cresson, 1878",,,,Bombus bifarius,1340393.0,bifarius,,British Columbia,1340393,SPECIES,,,,,,1901
6,,,PRESERVED_SPECIMEN,,465142,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,2.0,49.6833,-124.9333,,,,,1900,1901-08-02T00:00:00.000+0000,{},[],Apidae,4334,,42625479,Bombus,Bombus,1340278,WGS84,,,,,,,42625479,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42625479,Animalia,1,,2018-02-28T20:31:05.090+0000,2018-02-28T22:04:09.667+0000,2018-02-28T20:31:05.118+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Comox,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus sitkensis Nylander, 1848",,,,Bombus sitkensis,1340328.0,sitkensis,,British Columbia,1340328,SPECIES,,,,,,1901
7,,,PRESERVED_SPECIMEN,,USNMENT1005056,Insecta,216,Entomology,,,,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,10.0,45.3,-79.0,,,,222,1900,1901-08-10T00:00:00.000+0000,{},[],Apidae,4334,,1320472307,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Ontario, [Not Stated]",Franklin,http://n2t.net/ark:/65665/390a4e9ec-1e30-45c4-9809-ea508ce4edb4,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1320472307,Animalia,1,,2018-03-05T19:18:31.016+0000,2018-03-05T19:18:31.458+0000,2018-03-05T19:18:31.039+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Lake of Bays at Hungerford,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10709194', 'type': 'StillImage', 'title': 'USNMENT01005056'}]",,8.0,,http://n2t.net/ark:/65665/390a4e9ec-1e30-45c4-9809-ea508ce4edb4,Transcribed by digital volunteers Bombus borealis det. Franklin Jan. 1908 Taken in Copulation N.M.,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,F. Coville,,[],,,"Bombus borealis Kirby, 1837",,,,Bombus borealis,1340373.0,borealis,222,Ontario,1340373,SPECIES,,PhysicalObject,,Aug10-1901,,1901
8,,,PRESERVED_SPECIMEN,,465094,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,2.0,49.6833,-124.9333,,,,,1900,1901-08-02T00:00:00.000+0000,{},[],Apidae,4334,,42625352,Bombus,Bombus,1340278,WGS84,,,,,,,42625352,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42625352,Animalia,1,,2018-02-28T20:31:04.380+0000,2018-02-28T22:04:09.666+0000,2018-02-28T20:31:04.398+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Comox,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus sitkensis Nylander, 1848",,,,Bombus sitkensis,1340328.0,sitkensis,,British Columbia,1340328,SPECIES,,,,,,1901
9,,,PRESERVED_SPECIMEN,,449564,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,24.0,50.25,-119.267,,,,,1900,1901-04-24T00:00:00.000+0000,{},[],Apidae,4334,,42586479,Bombus,Bombus,1340278,WGS84,,,,,,,42586479,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42586479,Animalia,1,,2018-02-28T20:29:46.987+0000,2018-02-28T22:03:53.136+0000,2018-02-28T20:29:46.996+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Vernon,,,,,4.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus bifarius Cresson, 1878",,,,Bombus bifarius,1340393.0,bifarius,,British Columbia,1340393,SPECIES,,,,,,1901
10,,,PRESERVED_SPECIMEN,,BOMBUS30564,Insecta,216,BBSL,,,,Canada,CA,,56,8c04889e-a0ad-4f39-8623-06aa9cf0131d,,,6.0,45.18111,-78.98016,,,,,1900,1901-08-06T00:00:00.000+0000,{},[],Apidae,4334,,767132623,Bombus,Bombus,1340278,WGS84,,,,,,,767132623,[],,,USDA-ARS,,['GEODETIC_DATUM_ASSUMED_WGS84'],767132623,Animalia,1,,2018-02-28T17:28:59.781+0000,2018-02-28T17:32:37.545+0000,2018-02-28T17:29:51.783+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Lake of Bays; Hungefords,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,US,1e26a630-7203-11dc-a0d8-b8a03c50a862,,,[],,,"Bombus terricola Kirby, 1837",,,,Bombus terricola,1340493.0,terricola,,Ontario,1340493,SPECIES,,,,,,1901
11,,,PRESERVED_SPECIMEN,,460864,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,3.0,49.2166,-124.6,,,,,1900,1901-08-03T00:00:00.000+0000,{},[],Apidae,4334,,42621603,Bombus,Bombus,1340278,WGS84,,,,,,,42621603,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42621603,Animalia,1,,2018-02-28T20:30:59.746+0000,2018-02-28T22:04:08.473+0000,2018-02-28T20:30:59.772+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Mt. Arrowsmith summit,,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus occidentalis Greene, 1858",,,,Bombus occidentalis,1340429.0,occidentalis,,British Columbia,1340429,SPECIES,,,,,,1901
12,,,PRESERVED_SPECIMEN,,USNMENT1032163,Insecta,216,Entomology,,,,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,52.2722,-55.5825,,,,243,1900,1901-08-01T00:00:00.000+0000,{},[],Apidae,4334,,1321450780,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Newfoundland and Labrador, [Not Stated]",,http://n2t.net/ark:/65665/3bbdd3f36-cd48-476f-b6de-e83703e0b68e,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1321450780,Animalia,1,,2018-03-05T21:10:50.866+0000,2018-03-05T21:10:50.913+0000,2018-03-05T21:10:50.871+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Battle Harbor,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10737873', 'type': 'StillImage', 'title': 'USNMENT01032163'}]",,8.0,,http://n2t.net/ark:/65665/3bbdd3f36-cd48-476f-b6de-e83703e0b68e,Available for Transcription Transcribed by digital volunteers Bombus sylvicola sylvicola Kirby Brooklyn Museum Coll. 1928 Accession No. 11976,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,[Not Stated],,[],,,"Bombus sylvicola Kirby, 1837",,FEMALE,,Bombus sylvicola,1340525.0,sylvicola,243,Newfoundland and Labrador,1340525,SPECIES,,PhysicalObject,,VIII-1,,1901
13,,,PRESERVED_SPECIMEN,,USNMENT1001682,Insecta,216,Entomology,,,1193.0,Canada,CA,Hastings,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,10.0,45.2814,-79.0136,,,,222,1900,1901-08-10T00:00:00.000+0000,{},[],Apidae,4334,,1322165525,Bombus,Bombus,1340278,WGS84,GEOLocate,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Ontario, Hastings",Franklin,http://n2t.net/ark:/65665/3db91f61b-ec36-4a84-bad1-fa7d4a32a454,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,[],1322165525,Animalia,1,,2018-03-05T21:15:37.854+0000,2018-03-05T21:28:57.350+0000,2018-03-05T21:16:39.029+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Lake of Bays at Hungerford,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10709196', 'type': 'StillImage', 'title': 'USNMENT01001682'}]",,8.0,,http://n2t.net/ark:/65665/3db91f61b-ec36-4a84-bad1-fa7d4a32a454,Transcribed by digital volunteers Bombus borealis Kirby det. Franklin Jan. 1908 Taken in Copulation,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,F. Coville,,[],,,"Bombus borealis Kirby, 1837",,FEMALE,,Bombus borealis,1340373.0,borealis,222,Ontario,1340373,SPECIES,,PhysicalObject,,Aug.10-1901,,1901
14,,,PRESERVED_SPECIMEN,,USNMENT1034401,Insecta,216,Entomology,,,15543.0,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,6.0,50.05,-91.2667,,,,231,1900,1901-08-06T00:00:00.000+0000,{},[],Apidae,4334,,1320689635,Bombus,Bombus,1340278,WGS84,GEOLocate,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Ontario, [Not Stated]",Franklin,http://n2t.net/ark:/65665/39a4437e0-4b31-40a8-b409-8509379f68f6,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,[],1320689635,Animalia,1,,2018-03-05T19:44:14.849+0000,2018-03-05T19:44:15.039+0000,2018-03-05T19:44:14.995+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Lake of Bays at Hungefords,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10741385', 'type': 'StillImage', 'title': 'USNMENT01034401'}]",,8.0,,http://n2t.net/ark:/65665/39a4437e0-4b31-40a8-b409-8509379f68f6,Transcribed by digital volunteers Bombus terricola Kirby Bombus terricola Kirby,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,F. Coville,,[],,,"Bombus terricola Kirby, 1837",,MALE,,Bombus terricola,1340493.0,terricola,218,Ontario,1340493,SPECIES,,PhysicalObject,,Aug-6-19-1901,,1901
15,,,PRESERVED_SPECIMEN,,USNMENT1008798,Insecta,216,Entomology,,,1009.0,Canada,CA,Hastings,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,6.0,45.2804,-79.0154,,,,218,1900,1901-08-06T00:00:00.000+0000,{},[],Apidae,4334,,1320598953,Bombus,Bombus,1340278,WGS84,GEOLocate,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Ontario, Hastings",Franklin,http://n2t.net/ark:/65665/39640ef2f-d597-47da-82cc-904ec4140dba,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,[],1320598953,Animalia,1,,2018-03-05T19:34:09.072+0000,2018-03-05T19:34:09.093+0000,2018-03-05T19:34:09.078+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Lake of Bays at Hungerford,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10709195', 'type': 'StillImage', 'title': 'USNMENT01008798'}]",,8.0,,http://n2t.net/ark:/65665/39640ef2f-d597-47da-82cc-904ec4140dba,Transcribed by digital volunteers Bombus borealis Kirby det. Franklin Jan. 1908 Taken in Copulation,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,F. Coville,,[],,,"Bombus borealis Kirby, 1837",,FEMALE,,Bombus borealis,1340373.0,borealis,218,Ontario,1340373,SPECIES,,PhysicalObject,,Aug. 6-1901,,1901
16,,,PRESERVED_SPECIMEN,,464655,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,28.0,49.0166,-88.2666,,,,,1900,1901-05-28T00:00:00.000+0000,{},[],Apidae,4334,,239149657,Bombus,Bombus,1340278,WGS84,,,,,,,239149657,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],239149657,Animalia,1,,2018-02-28T20:31:45.803+0000,2018-02-28T22:04:22.603+0000,2018-02-28T20:31:45.817+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Nepigon [=Nipigon],,,,,5.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,J. Fletcher,,[],,,"Bombus sandersoni Franklin, 1913",,,,Bombus sandersoni,1340339.0,sandersoni,,Ontario,1340339,SPECIES,,,,,,1901
17,,,PRESERVED_SPECIMEN,,460865,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,3.0,49.5833,-124.8833,,,,,1900,1901-08-03T00:00:00.000+0000,{},[],Apidae,4334,,42621606,Bombus,Bombus,1340278,WGS84,,,,,,,42621606,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42621606,Animalia,1,,2018-02-28T20:30:59.746+0000,2018-02-28T22:04:08.543+0000,2018-02-28T20:30:59.774+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Union [Bay],,,,,8.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,,,[],,,"Bombus occidentalis Greene, 1858",,,,Bombus occidentalis,1340429.0,occidentalis,,British Columbia,1340429,SPECIES,,,,,,1901
18,,,PRESERVED_SPECIMEN,,462462,Insecta,216,Bumblebee,,NORTH_AMERICA,,Canada,CA,,41,84750258-f762-11e1-a439-00145eb45e9a,,,7.0,51.1999,-115.6678,,,,,1900,1902-07-07T00:00:00.000+0000,{},[],Apidae,4334,,42615515,Bombus,Bombus,1340278,WGS84,,,,,,,42615515,[],,,CNC,,['GEODETIC_DATUM_ASSUMED_WGS84'],42615515,Animalia,1,,2018-02-28T20:30:44.087+0000,2018-02-28T22:04:06.195+0000,2018-02-28T20:30:44.108+0000,http://creativecommons.org/licenses/by/4.0/legalcode,,Mt. Edith,,,,,7.0,,,,Hymenoptera,1457,,,Arthropoda,54,,,DWC_ARCHIVE,CA,09871350-0a23-11d8-b854-b8a03c50a862,J.Fletcher,,[],,,"Bombus melanopygus Nylander, 1848",,,,Bombus melanopygus,1340518.0,melanopygus,,Alberta,1340518,SPECIES,,,,,,1902
19,,,PRESERVED_SPECIMEN,,USNMENT1040485,Insecta,216,Entomology,,,301.0,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,59.4315,-67.4902,,,,212,1900,1902-07-01T00:00:00.000+0000,{},[],Apidae,4334,,1320845602,Bombus,Bombus,1340278,WGS84,GEOLocate,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Newfoundland and Labrador, [Not Stated]",Franklin,http://n2t.net/ark:/65665/3a1260a4c-65fb-4a6c-9238-3d24d9ba4f32,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,[],1320845602,Animalia,1,,2018-03-05T20:01:14.335+0000,2018-03-05T20:01:14.441+0000,2018-03-05T20:01:14.339+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Ungava B,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10737888', 'type': 'StillImage', 'title': 'USNMENT01040485'}]",,7.0,,http://n2t.net/ark:/65665/3a1260a4c-65fb-4a6c-9238-3d24d9ba4f32,Transcribed by digital volunteers Bombus sylvicola  Kirby,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,L. Turner,,[],,,"Bombus sylvicola Kirby, 1837",,FEMALE,,Bombus sylvicola,1340525.0,sylvicola,212,Newfoundland and Labrador,1340525,SPECIES,,PhysicalObject,,7.2,,1902
20,,,PRESERVED_SPECIMEN,,USNMENT1038367,Insecta,216,Entomology,,,,Canada,CA,[Not Stated],40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,,60.2275,-64.8458,,,,212,1900,1902-07-01T00:00:00.000+0000,{},[],Apidae,4334,,1320021877,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, Newfoundland and Labrador, [Not Stated]",Franklin,http://n2t.net/ark:/65665/37cb642ff-c892-40b8-9b01-118e6bc06a72,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1320021877,Animalia,1,,2018-03-05T18:22:06.614+0000,2018-03-05T18:22:06.695+0000,2018-03-05T18:22:06.622+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Ungava Bay,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10739507', 'type': 'StillImage', 'title': 'USNMENT01038367'}]",,7.0,,http://n2t.net/ark:/65665/37cb642ff-c892-40b8-9b01-118e6bc06a72,Available for Transcription Transcribed by digital volunteers Bombus sylvicola  sylvicola Kirby Bombus sylvicola Kirby,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,L. Turner,,[],,,"Bombus sylvicola Kirby, 1837",,FEMALE,,Bombus sylvicola,1340525.0,sylvicola,212,Newfoundland and Labrador,1340525,SPECIES,,PhysicalObject,,7.2,,1902
21,,,PRESERVED_SPECIMEN,,USNMENT740987,Insecta,216,Entomology,,,,Canada,CA,Okanagan region,40,821cc27a-e3bb-4bc5-ac34-89ada245069d,NMNH Extant Biology,,7.0,50.2667,-119.272,,,,188,1900,1902-07-07T00:00:00.000+0000,{},[],Apidae,4334,,1321037514,Bombus,Bombus,1340278,WGS84,Google Earth,,,"Animalia, Arthropoda, Insecta, Hymenoptera, Apidae, Apinae","Canada, British Columbia, Okanagan region",Franklin,http://n2t.net/ark:/65665/3a99c8822-dc8a-4126-814b-3da51fd69c89,[],1.0,,USNM,http://biocol.org/urn:lsid:biocol.org:col:34871,['GEODETIC_DATUM_ASSUMED_WGS84'],1321037514,Animalia,1,,2018-03-05T20:21:39.349+0000,2018-03-05T20:21:39.375+0000,2018-03-05T20:21:39.354+0000,http://creativecommons.org/publicdomain/zero/1.0/legalcode,ADULT,Vernon,,,"[{'creator': 'Pixel Acuity LLC', 'format': 'image/jpeg', 'source': 'Specimen from Department of Entomology, NMNH, Smithsonian Institution', 'identifier': 'http://collections.nmnh.si.edu/media/index.php?irn=10733760', 'type': 'StillImage', 'title': 'USNMENT00740987'}]",,7.0,,http://n2t.net/ark:/65665/3a99c8822-dc8a-4126-814b-3da51fd69c89,Available for Transcription Transcribed by digital volunteers Bombus occidentalis  Greene det. Franklin Jan. 1908,Hymenoptera,1457,,,Arthropoda,54,Pinned,,DWC_ARCHIVE,US,bc092ff0-02e4-11dc-991f-b8a03c50a862,[Not Stated],,[],,,"Bombus occidentalis Greene, 1858",,MALE,,Bombus occidentalis,1340429.0,occidentalis,188,British Columbia,1340429,SPECIES,,PhysicalObject,,July 7th 02,,1902
